10      0.0000
20    	0.0000
30    	0.0000
40    	0.0010
60    	0.0010
70    	0.0010
90    	0.0010
100   	0.0020
110   	0.0020
130   	0.0020
140   	0.0020
150   	0.0030
160   	0.0020
170   	0.0030
180   	0.0020
190   	0.0030
200   	0.0039
210   	0.0039
230   	0.0039
260   	0.0049
270   	0.0049
280   	0.0049
290   	0.0059
300   	0.0059
320   	0.0059
330   	0.0059
340   	0.0059
350   	0.0059
360   	0.0059
370   	0.0059
380   	0.0059
390   	0.0059
400   	0.0059
410   	0.0059
420   	0.0059
430   	0.0059
440   	0.0059
450   	0.0059
460   	0.0059
470   	0.0059
480   	0.0059
490   	0.0059
500   	0.0059
510   	0.0059
520   	0.0059
530   	0.0059
540   	0.0059
550   	0.0059
560   	0.0059
570   	0.0059
580   	0.0059
590   	0.0059
600   	0.0059
610   	0.0059
620   	0.0059
630   	0.0059
640   	0.0059
650   	0.0059
660   	0.0059
670   	0.0059
680   	0.0059
690   	0.0059
700   	0.0059
710   	0.0059
720   	0.0059
730   	0.0059
740   	0.0059
750   	0.0059
760   	0.0059
770   	0.0059
780   	0.0059
790   	0.0059
800   	0.0059
810   	0.0059
820   	0.0059
830   	0.0059
840   	0.0059
850   	0.0059
860   	0.0059
870   	0.0059
880   	0.0059
890   	0.0059
900   	0.0059
910   	0.0059
920   	0.0059
930   	0.0059
940   	0.0059
950   	0.0059
960   	0.0059
970   	0.0069
980   	0.0069
990   	0.0059
1000  	0.0069
1010  	0.0069
1020  	0.0069
1030  	0.0069
1040  	0.0069
1050  	0.0069
1060  	0.0079
1070  	0.0069
1080  	0.0079
1090  	0.0079
1100  	0.0079
1110  	0.0079
1120  	0.0079
1130  	0.0079
1140  	0.0079
1150  	0.0079
1160  	0.0079
1170  	0.0089
1180  	0.0089
1190  	0.0089
1200  	0.0089
1210  	0.0089
1250  	0.0098
1260  	0.0098
1280  	0.0098
1290  	0.0098
1300  	0.0098
1310  	0.0098
1320  	0.0098
1330  	0.0098
1340  	0.0098
1350  	0.0098
1360  	0.0098
1370  	0.0098
1380  	0.0098
1390  	0.0098
1400  	0.0108
1440  	0.0108
1450  	0.0108
1460  	0.0108
1480  	0.0108
1490  	0.0108
1500  	0.0108
1510  	0.0108
1520  	0.0108
1530  	0.0118
1540  	0.0128
1550  	0.0128
1560  	0.0128
1570  	0.0128
1580  	0.0128
1590  	0.0128
1600  	0.0128
1610  	0.0138
1620  	0.0138
1630  	0.0138
1640  	0.0148
1660  	0.0148
1670  	0.0148
1680  	0.0148
1690  	0.0148
1700  	0.0148
1710  	0.0157
1730  	0.0157
1740  	0.0157
1750  	0.0157
1760  	0.0157
1770  	0.0157
1780  	0.0157
1790  	0.0157
1800  	0.0157
1810  	0.0157
1820  	0.0157
1830  	0.0157
1840  	0.0157
1850  	0.0157
1860  	0.0157
1870  	0.0157
1880  	0.0157
1890  	0.0157
1900  	0.0157
1910  	0.0157
1920  	0.0157
1930  	0.0157
1940  	0.0157
1950  	0.0157
1960  	0.0157
1970  	0.0157
1980  	0.0157
1990  	0.0167
2000  	0.0167
2010  	0.0167
2020  	0.0167
2030  	0.0167
2040  	0.0177
2050  	0.0177
2060  	0.0177
2070  	0.0187
2080  	0.0187
2090  	0.0197
2100  	0.0197
2110  	0.0197
2120  	0.0207
2130  	0.0207
2140  	0.0207
2160  	0.0207
2170  	0.0217
2180  	0.0226
2190  	0.0226
2200  	0.0226
2210  	0.0236
2240  	0.0246
2250  	0.0246
2260  	0.0256
2290  	0.0256
2300  	0.0256
2310  	0.0256
2320  	0.0266
2330  	0.0266
2360  	0.0266
2370  	0.0266
2380  	0.0266
2390  	0.0276
2400  	0.0276
2410  	0.0276
2420  	0.0276
2430  	0.0285
2440  	0.0285
2450  	0.0295
2460  	0.0295
2470  	0.0295
2480  	0.0305
2490  	0.0305
2500  	0.0315
2510  	0.0315
2520  	0.0325
2530  	0.0325
2540  	0.0325
2550  	0.0325
2570  	0.0335
2580  	0.0335
2590  	0.0344
2600  	0.0344
2610  	0.0354
2630  	0.0354
2640  	0.0364
2650  	0.0364
2660  	0.0364
2670  	0.0364
2680  	0.0374
2690  	0.0374
2700  	0.0374
2710  	0.0384
2720  	0.0384
2730  	0.0384
2740  	0.0394
2750  	0.0394
2760  	0.0404
2770  	0.0404
2780  	0.0413
2800  	0.0413
2810  	0.0413
2820  	0.0423
2830  	0.0433
2840  	0.0433
2850  	0.0443
2860  	0.0443
2870  	0.0443
2880  	0.0453
2900  	0.0463
2910  	0.0463
2920  	0.0463
2930  	0.0472
2950  	0.0472
2960  	0.0472
2970  	0.0482
2980  	0.0492
2990  	0.0492
3000  	0.0492
3010  	0.0492
3020  	0.0492
3030  	0.0512
3040  	0.0512
3050  	0.0502
3060  	0.0512
3070  	0.0512
3080  	0.0522
3090  	0.0531
3100  	0.0531
3110  	0.0541
3120  	0.0541
3130  	0.0541
3140  	0.0541
3150  	0.0561
3160  	0.0551
3170  	0.0571
3180  	0.0561
3190  	0.0561
3200  	0.0571
3220  	0.0581
3230  	0.0581
3240  	0.0581
3250  	0.0591
3260  	0.0600
3280  	0.0600
3290  	0.0610
3300  	0.0610
3310  	0.0620
3320  	0.0620
3330  	0.0620
3340  	0.0620
3350  	0.0620
3370  	0.0640
3380  	0.0650
3390  	0.0650
3400  	0.0650
3410  	0.0650
3420  	0.0659
3430  	0.0659
3440  	0.0659
3450  	0.0669
3460  	0.0669
3470  	0.0669
3480  	0.0679
3490  	0.0679
3500  	0.0689
3510  	0.0689
3520  	0.0699
3530  	0.0689
3540  	0.0699
3550  	0.0709
3560  	0.0709
3570  	0.0719
3590  	0.0719
3600  	0.0728
3610  	0.0728
3620  	0.0728
3630  	0.0738
3650  	0.0738
3660  	0.0748
3680  	0.0758
3690  	0.0758
3700  	0.0768
3710  	0.0768
3720  	0.0778
3730  	0.0778
3740  	0.0778
3750  	0.0778
3760  	0.0787
3770  	0.0807
3830  	0.0817
3840  	0.0817
3870  	0.0827
3880  	0.0827
3890  	0.0837
3900  	0.0846
3910  	0.0846
3920  	0.0846
3930  	0.0846
3940  	0.0856
3950  	0.0856
3970  	0.0866
3980  	0.0866
3990  	0.0876
4000  	0.0876
4010  	0.0876
4020  	0.0886
4030  	0.0886
4040  	0.0896
4060  	0.0896
4070  	0.0896
4080  	0.0906
4110  	0.0915
4120  	0.0925
4130  	0.0925
4140  	0.0935
4150  	0.0935
4160  	0.0935
4170  	0.0945
4180  	0.0945
4190  	0.0945
4200  	0.0945
4210  	0.0955
4220  	0.0965
4230  	0.0965
4240  	0.0965
4250  	0.0974
4260  	0.0974
4270  	0.0974
4280  	0.0974
4300  	0.0994
4330  	0.1004
4340  	0.1004
4350  	0.1004
4360  	0.1014
4370  	0.1014
4400  	0.1024
4410  	0.1033
4420  	0.1033
4450  	0.1043
4480  	0.1053
4500  	0.1063
4510  	0.1063
4520  	0.1073
4530  	0.1073
4560  	0.1083
4580  	0.1093
4590  	0.1102
4600  	0.1102
4610  	0.1102
4620  	0.1112
4630  	0.1122
4650  	0.1132
4660  	0.1132
4680  	0.1152
4690  	0.1152
4700  	0.1152
4720  	0.1161
4770  	0.1171
4810  	0.1181
4820  	0.1191
4860  	0.1201
4870  	0.1211
4880  	0.1211
4900  	0.1220
4910  	0.1220
4920  	0.1220
4950  	0.1230
4960  	0.1240
4970  	0.1240
4980  	0.1250
4990  	0.1250
5020  	0.1260
5030  	0.1270
5040  	0.1270
5050  	0.1270
5060  	0.1270
5070  	0.1280
5080  	0.1280
5090  	0.1289
5100  	0.1289
5110  	0.1289
5130  	0.1289
5140  	0.1309
5150  	0.1309
5160  	0.1309
5230  	0.1329
5260  	0.1339
5300  	0.1348
5310  	0.1358
5330  	0.1368
5350  	0.1378
5390  	0.1388
5400  	0.1398
5440  	0.1407
5470  	0.1417
5490  	0.1417
5500  	0.1427
5510  	0.1427
5540  	0.1437
5550  	0.1437
5560  	0.1437
5570  	0.1447
5580  	0.1457
5600  	0.1457
5610  	0.1457
5620  	0.1457
5630  	0.1467
5660  	0.1476
5680  	0.1486
5690  	0.1486
5700  	0.1496
5740  	0.1506
5750  	0.1506
5790  	0.1516
5830  	0.1526
5840  	0.1526
5870  	0.1545
5920  	0.1555
5930  	0.1555
5940  	0.1565
5980  	0.1565
5990  	0.1575
6000  	0.1575
6010  	0.1585
6060  	0.1594
6070  	0.1604
6080  	0.1604
6090  	0.1604
6120  	0.1624
6200  	0.1634
6240  	0.1644
6270  	0.1654
6300  	0.1663
6310  	0.1673
6360  	0.1683
6390  	0.1693
6400  	0.1703
6420  	0.1703
6430  	0.1703
6460  	0.1713
6470  	0.1722
6500  	0.1722
6510  	0.1722
6550  	0.1732
6560  	0.1742
6570  	0.1742
6580  	0.1742
6620  	0.1752
6630  	0.1762
6640  	0.1762
6670  	0.1772
6710  	0.1772
6720  	0.1781
6760  	0.1791
6770  	0.1791
6780  	0.1791
6810  	0.1791
6840  	0.1801
6850  	0.1801
6880  	0.1811
6940  	0.1821
6980  	0.1831
7020  	0.1841
7060  	0.1850
7100  	0.1860
7120  	0.1870
7180  	0.1880
7210  	0.1890
7240  	0.1900
7280  	0.1909
7380  	0.1919
7400  	0.1929
7450  	0.1939
7510  	0.1949
7520  	0.1959
7530  	0.1969
7590  	0.1978
7670  	0.1988
7710  	0.1998
7720  	0.1998
7730  	0.1998
7740  	0.2008
7750  	0.2008
7770  	0.2008
7780  	0.2008
7790  	0.2008
7810  	0.2008
7820  	0.2008
7850  	0.2018
7860  	0.2018
7870  	0.2028
7890  	0.2028
7910  	0.2037
7940  	0.2037
7950  	0.2047
7980  	0.2047
7990  	0.2047
8000  	0.2047
8040  	0.2067
8050  	0.2067
8100  	0.2067
8130  	0.2067
8160  	0.2087
8180  	0.2087
8210  	0.2096
8230  	0.2096
8310  	0.2087
8320  	0.2087
8340  	0.2087
8350  	0.2096
8370  	0.2096
8380  	0.2096
8390  	0.2096
8410  	0.2106
8440  	0.2106
8450  	0.2106
8520  	0.2116
8530  	0.2116
8540  	0.2126
8570  	0.2126
8580  	0.2126
8610  	0.2126
8620  	0.2136
8650  	0.2136
8680  	0.2146
8760  	0.2156
8810  	0.2156
8860  	0.2156
8870  	0.2156
8880  	0.2165
8970  	0.2165
8990  	0.2165
9030  	0.2175
9050  	0.2175
9060  	0.2175
9080  	0.2175
9090  	0.2175
9100  	0.2185
9150  	0.2195
9230  	0.2195
9240  	0.2195
9250  	0.2195
9260  	0.2195
9280  	0.2205
9300  	0.2205
9310  	0.2205
9320  	0.2215
9350  	0.2215
9410  	0.2215
9420  	0.2224
9430  	0.2224
9460  	0.2224
9520  	0.2215
9530  	0.2215
9550  	0.2215
9560  	0.2224
9570  	0.2224
9590  	0.2224
9600  	0.2224
9610  	0.2224
9630  	0.2224
9640  	0.2244
9670  	0.2244
9710  	0.2234
9730  	0.2234
9770  	0.2234
9780  	0.2234
9790  	0.2244
9840  	0.2244
9850  	0.2244
9870  	0.2244
9880  	0.2254
